2025-11-11T15:52:09Z | DETECTED | /Users/justinharmon/Hammer Consulting Dropbox/Justin Harmon/Screenshots/Screenshot 2025-11-11 at 9.52.03 AM.png
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002725_20251108_080235_feature_team76.meta.error.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002725_20251108_080235_feature_team76.meta.error.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002725_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002725_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_20251108_080235_feature_team76.meta.error.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_20251108_080235_feature_team76.meta.error.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_20251108_080235_feature_team76.meta.error.txt
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_test_lane_b_workflow.meta.error.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_test_lane_b_workflow.meta.error.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_test_lane_b_workflow.meta.error.txt
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/20251109_002836_test_lane_b_workflow.meta.error.txt
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-08.md
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-08.md
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-08.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-08.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-10.md
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-10.md
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-10.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_BRAIN_SYNC_2025-11-10.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_Founders_Sprint_Brief_v1.0.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_Founders_Sprint_Brief_v1.0.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_Founders_Sprint_Brief_v1.0.txt
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_Founders_Sprint_Brief_v1.0.txt
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_INBOX_INGESTION_SYSTEM_20251108.docx
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_INBOX_INGESTION_SYSTEM_20251108.docx
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_INBOX_INGESTION_SYSTEM_20251108.meta.json
2025-11-11T19:49:02Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_INBOX_INGESTION_SYSTEM_20251108.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_Smart-HCSS_Barter_Proposal.meta.json
2025-11-11T19:49:02Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_Smart-HCSS_Barter_Proposal.txt
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_inbox_chat_upload.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_inbox_chat_upload.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_inbox_chat_upload.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/8825_inbox_chat_upload.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_INSTRUCTIONS.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_INSTRUCTIONS.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_INSTRUCTIONS.txt
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_INSTRUCTIONS.txt
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_QUICK_SETUP.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_QUICK_SETUP.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_QUICK_SETUP.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/CHATGPT_QUICK_SETUP.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Chrissy User Testing Session - 2025_08_29 08_26 MDT - Notes by Gemini.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Chrissy User Testing Session - 2025_08_29 08_26 MDT - Notes by Gemini.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/DROPBOX_MOBILE_SOLUTION.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/DROPBOX_MOBILE_SOLUTION.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/DROPBOX_MOBILE_SOLUTION.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/DROPBOX_MOBILE_SOLUTION.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/HCSS_Q1_2025_FULL_SESSION_LOG.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/HCSS_Q1_2025_FULL_SESSION_LOG.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/HCSS_Q1_2025_FULL_SESSION_LOG.txt
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/HCSS_Q1_2025_FULL_SESSION_LOG.txt
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Joju_User_Testing_Summary_20251110_1502.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Joju_User_Testing_Summary_20251110_1502.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Kayson User Test - 2025_08_28 12_58 MDT - Notes by Gemini.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Kayson User Test - 2025_08_28 12_58 MDT - Notes by Gemini.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/MCP_SERVER_SETUP_COMPLETE.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/MCP_SERVER_SETUP_COMPLETE.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/MCP_SERVER_SETUP_COMPLETE.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/MCP_SERVER_SETUP_COMPLETE.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Monique User Testing Session - 2025_08_28 14_56 MDT - Notes by Gemini.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Monique User Testing Session - 2025_08_28 14_56 MDT - Notes by Gemini.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Philip User Testing - 2025_08_28 10_55 MDT - Notes by Gemini.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/Philip User Testing - 2025_08_28 10_55 MDT - Notes by Gemini.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/README.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/README.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/README.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/README.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/SYNC_INFRASTRUCTURE_20251108.docx
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/SYNC_INFRASTRUCTURE_20251108.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/SYNC_INFRASTRUCTURE_20251108.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/SYNC_INFRASTRUCTURE_20251108.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-161230.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-161230.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-161230.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-161230.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162130.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162130.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162130.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162130.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162131.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162131.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162131.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-162131.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163055.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163055.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163055.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163055.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163843.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163843.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163843.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251108-163843.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002416.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002416.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002416.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002416.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002417.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002417.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002417.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002417.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002724.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002724.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002724.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002724.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002725.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002725.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002725.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002725.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002836.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002836.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002836.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002836.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002837.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002837.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002837.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/T-8825-20251109-002837.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/TOKENIZED_PROFIT_SHARING_PLAN_20251108.docx
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/TOKENIZED_PROFIT_SHARING_PLAN_20251108.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/TOKENIZED_PROFIT_SHARING_PLAN_20251108.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/TOKENIZED_PROFIT_SHARING_PLAN_20251108.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/UNIVERSAL_INBOX_COMPLETE.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/UNIVERSAL_INBOX_COMPLETE.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/UNIVERSAL_INBOX_COMPLETE.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/UNIVERSAL_INBOX_COMPLETE.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/User Testing _ Chris - 2025_08_28 13_55 MDT - Notes by Gemini.docx
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/User Testing _ Chris - 2025_08_28 13_55 MDT - Notes by Gemini.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/figma_prototyping_notes_2025-11-08.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/figma_prototyping_notes_2025-11-08.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/figma_prototyping_notes_2025-11-08.txt
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/figma_prototyping_notes_2025-11-08.txt
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/simple_note_3.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/simple_note_3.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/simple_note_3.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/simple_note_3.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_dropbox_watch.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_dropbox_watch.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_dropbox_watch.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_dropbox_watch.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_joju_achievement.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_joju_achievement.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_joju_achievement.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_joju_achievement.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_a_achievement.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_a_achievement.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_a_achievement.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_a_achievement.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_b_workflow.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_b_workflow.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_b_workflow.meta.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/lane_b/test_lane_b_workflow.meta.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013521.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013521.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013717.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013717.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013718.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013718.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013945.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-013945.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014002.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014002.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014206.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014206.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014207.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014207.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014208.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251109-014208.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251110-150237.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251110-150237.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251110-150238.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251110-150238.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251110-150239.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251110-150239.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062902.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062902.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062902.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062902.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062903.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062903.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062903.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062903.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062904.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062904.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062904.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062904.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062905.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062905.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062905.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062905.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062906.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062906.json
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062906.md
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062906.md
2025-11-11T19:49:03Z | DETECTED | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062907.json
2025-11-11T19:49:03Z | QUEUED   | /Users/justinharmon/Downloads/8825_inbox/processing/teaching_tickets/T-8825-20251111-062907.json
